STATE,name,entryType,startTime,duration,initiatorType,nextHopProtocol,workerStart,redirectStart,redirectEnd,fetchStart,domainLookupStart,domainLookupEnd,connectStart,connectEnd,secureConnectionStart,requestStart,responseStart,responseEnd,transferSize,encodedBodySize,decodedBodySize,serverTiming
SW was awake,https://nonimportscript.surge.sh/network.json,resource,1661.0000000000582,107.50000000189175,fetch,,1663.700000000972,0,0,1663.700000000972,1663.700000000972,1663.700000000972,1663.700000000972,1663.700000000972,0,1663.700000000972,1762.6999999993131,1768.50000000195,0,31522,31522,
SW was stopped,https://nonimportscript.surge.sh/network.json,resource,1777.7999999998428,83.8000000003376,fetch,,1780.0999999999476,0,0,1780.0999999999476,1780.0999999999476,1780.0999999999476,1780.0999999999476,1780.0999999999476,0,1780.0999999999476,1857.9000000027008,1861.6000000001804,0,31522,31522,
SW was awake,https://nonimportscript.surge.sh/network.json,resource,2064.5000000004075,89.50000000186265,fetch,,2066.900000001624,0,0,2066.900000001624,2066.900000001624,2066.900000001624,2066.900000001624,2066.900000001624,0,2066.900000001624,2150.2000000000407,2154.00000000227,0,31522,31522,
SW was stopped,https://nonimportscript.surge.sh/network.json,resource,2162.2000000024855,80.89999999720021,fetch,,2164.4000000014785,0,0,2164.4000000014785,2164.4000000014785,2164.4000000014785,2164.4000000014785,2164.4000000014785,0,2164.4000000014785,2237.8000000026077,2243.0999999996857,0,31522,31522,
SW was awake,https://nonimportscript.surge.sh/network.json,resource,2472.1000000026834,81.9999999985157,fetch,,2474.7999999999593,0,0,2474.7999999999593,2474.7999999999593,2474.7999999999593,2474.7999999999593,2474.7999999999593,0,2474.7999999999593,2548.6999999993714,2554.100000001199,0,31522,31522,
SW was stopped,https://nonimportscript.surge.sh/network.json,resource,2563.7000000024273,118.09999999968568,fetch,,2566.100000000006,0,0,2566.2000000011176,2566.2000000011176,2566.2000000011176,2566.2000000011176,2566.2000000011176,0,2566.2000000011176,2675.4000000000815,2681.800000002113,0,31522,31522,
SW was awake,https://nonimportscript.surge.sh/network.json,resource,2900.4000000022643,141.99999999982538,fetch,,2903.9000000011583,0,0,2903.9000000011583,2903.9000000011583,2903.9000000011583,2903.9000000011583,2903.9000000011583,0,2903.9000000011583,3035.700000000361,3042.4000000020897,0,31522,31522,
SW was stopped,https://nonimportscript.surge.sh/network.json,resource,3051.900000002206,105.59999999895808,fetch,,3055.2999999999884,0,0,3055.2999999999884,3055.2999999999884,3055.2999999999884,3055.2999999999884,3055.2999999999884,0,3055.2999999999884,3152.799999999843,3157.500000001164,0,31522,31522,
SW was awake,https://nonimportscript.surge.sh/network.json,resource,3389.6999999997206,107.80000000158907,fetch,,3393.50000000195,0,0,3393.50000000195,3393.50000000195,3393.50000000195,3393.50000000195,3393.50000000195,0,3393.50000000195,3492.2000000005937,3497.5000000013097,0,31522,31522,
SW was stopped,https://nonimportscript.surge.sh/network.json,resource,3508.2000000002154,114.19999999998254,fetch,,3510.7000000025437,0,0,3510.7000000025437,3510.7000000025437,3510.7000000025437,3510.7000000025437,3510.7000000025437,0,3510.7000000025437,3616.20000000039,3622.400000000198,0,31522,31522,
SW was awake,https://nonimportscript.surge.sh/network.json,resource,3819.999999999709,97.7999999995518,fetch,,3822.599999999511,0,0,3822.599999999511,3822.599999999511,3822.599999999511,3822.599999999511,3822.599999999511,0,3822.599999999511,3911.900000002788,3917.7999999992608,0,31522,31522,
SW was stopped,https://nonimportscript.surge.sh/network.json,resource,3926.400000000285,95.70000000167056,fetch,,3928.70000000039,0,0,3928.70000000039,3928.70000000039,3928.70000000039,3928.70000000039,3928.70000000039,0,3928.70000000039,4014.900000001944,4022.100000001956,0,31522,31522,
SW was awake,https://nonimportscript.surge.sh/network.json,resource,4207.399999999325,119.30000000211294,fetch,,4209.69999999943,0,0,4209.69999999943,4209.69999999943,4209.69999999943,4209.69999999943,4209.69999999943,0,4209.69999999943,4322.800000001735,4326.700000001438,0,31522,31522,
SW was stopped,https://nonimportscript.surge.sh/network.json,resource,4334.69999999943,119.70000000292202,fetch,,4337.100000000646,0,0,4337.100000000646,4337.100000000646,4337.100000000646,4337.100000000646,4337.100000000646,0,4337.100000000646,4448.899999999412,4454.400000002352,0,31522,31522,
SW was awake,https://nonimportscript.surge.sh/network.json,resource,4698.899999999412,97.4000000023807,fetch,,4702.60000000053,0,0,4702.60000000053,4702.60000000053,4702.60000000053,4702.60000000053,4702.60000000053,0,4702.60000000053,4791.100000002189,4796.300000001793,0,31522,31522,
SW was stopped,https://nonimportscript.surge.sh/network.json,resource,4805.4000000011,77.90000000022701,fetch,,4807.89999999979,0,0,4808.000000000902,4808.000000000902,4808.000000000902,4808.000000000902,4808.000000000902,0,4808.000000000902,4877.100000001519,4883.300000001327,0,31522,31522,
SW was awake,https://nonimportscript.surge.sh/network.json,resource,5094.4000000017695,72.29999999981374,fetch,,5096.799999999348,0,0,5096.799999999348,5096.799999999348,5096.799999999348,5096.799999999348,5096.799999999348,0,5096.799999999348,5163.100000001577,5166.700000001583,0,31522,31522,
SW was stopped,https://nonimportscript.surge.sh/network.json,resource,5177.100000000792,117.30000000170548,fetch,,5179.400000000896,0,0,5179.400000000896,5179.400000000896,5179.400000000896,5179.400000000896,5179.400000000896,0,5179.400000000896,5288.100000001577,5294.400000002497,0,31522,31522,
SW was awake,https://nonimportscript.surge.sh/network.json,resource,5516.999999999825,108.29999999987194,fetch,,5521.199999999226,0,0,5521.199999999226,5521.199999999226,5521.199999999226,5521.199999999226,5521.199999999226,0,5521.199999999226,5620.999999999185,5625.299999999697,0,31522,31522,
SW was stopped,https://nonimportscript.surge.sh/network.json,resource,5637.900000001537,136.09999999971478,fetch,,5640.6000000024505,0,0,5640.699999999924,5640.699999999924,5640.699999999924,5640.699999999924,5640.699999999924,0,5640.699999999924,5765.400000000227,5774.0000000012515,0,31522,31522,
SW was awake,https://nonimportscript.surge.sh/network.json,resource,6065.8000000003085,217.5999999999476,fetch,,6069.100000000617,0,0,6069.100000000617,6069.100000000617,6069.100000000617,6069.100000000617,6069.100000000617,0,6069.100000000617,6276.900000000751,6283.400000000256,0,31522,31522,
SW was stopped,https://nonimportscript.surge.sh/network.json,resource,6065.8000000003085,217.5999999999476,fetch,,6069.100000000617,0,0,6069.100000000617,6069.100000000617,6069.100000000617,6069.100000000617,6069.100000000617,0,6069.100000000617,6276.900000000751,6283.400000000256,0,31522,31522,
SW was awake,https://nonimportscript.surge.sh/network.json,resource,6615.799999999581,91.10000000146101,fetch,,6617.700000002515,0,0,6617.700000002515,6617.700000002515,6617.700000002515,6617.700000002515,6617.700000002515,0,6617.700000002515,6701.499999999214,6706.900000001042,0,31522,31522,
SW was stopped,https://nonimportscript.surge.sh/network.json,resource,6722.000000001572,151.4999999999418,fetch,,6725.600000001577,0,0,6725.600000001577,6725.600000001577,6725.600000001577,6725.600000001577,6725.600000001577,0,6725.600000001577,6868.399999999383,6873.500000001513,0,31522,31522,
SW was awake,https://nonimportscript.surge.sh/network.json,resource,7049.200000001292,108.59999999956926,fetch,,7051.6999999999825,0,0,7051.6999999999825,7051.6999999999825,7051.6999999999825,7051.6999999999825,7051.6999999999825,0,7051.6999999999825,7150.400000002264,7157.8000000008615,0,31522,31522,
SW was stopped,https://nonimportscript.surge.sh/network.json,resource,7049.200000001292,108.59999999956926,fetch,,7051.6999999999825,0,0,7051.6999999999825,7051.6999999999825,7051.6999999999825,7051.6999999999825,7051.6999999999825,0,7051.6999999999825,7150.400000002264,7157.8000000008615,0,31522,31522,
SW was awake,https://nonimportscript.surge.sh/network.json,resource,7457.0999999996275,91.59999999974389,fetch,,7458.699999999226,0,0,7458.699999999226,7458.699999999226,7458.699999999226,7458.699999999226,7458.699999999226,0,7458.699999999226,7541.199999999662,7548.699999999371,0,31522,31522,
SW was stopped,https://nonimportscript.surge.sh/network.json,resource,7552.400000000489,83.39999999952852,fetch,,7553.800000001502,0,0,7553.800000001502,7553.800000001502,7553.800000001502,7553.800000001502,7553.800000001502,0,7553.800000001502,7626.800000001822,7635.8000000000175,0,31522,31522,
SW was awake,https://nonimportscript.surge.sh/network.json,resource,7836.999999999534,69.00000000314321,fetch,,7838.600000002771,0,0,7838.600000002771,7838.600000002771,7838.600000002771,7838.600000002771,7838.600000002771,0,7838.600000002771,7901.600000001054,7906.000000002678,0,31522,31522,
SW was stopped,https://nonimportscript.surge.sh/network.json,resource,7911.900000002788,104.79999999733991,fetch,,7913.59999999986,0,0,7913.59999999986,7913.59999999986,7913.59999999986,7913.59999999986,7913.59999999986,0,7913.59999999986,8011.099999999715,8016.700000000128,0,31522,31522,
SW was awake,https://nonimportscript.surge.sh/network.json,resource,8223.799999999756,99.70000000248547,fetch,,8227.100000000064,0,0,8227.100000000064,8227.100000000064,8227.100000000064,8227.100000000064,8227.100000000064,0,8227.100000000064,8320.800000001327,8323.500000002241,0,31522,31522,
SW was stopped,https://nonimportscript.surge.sh/network.json,resource,8354.400000000169,55.700000000797445,fetch,,8355.800000001182,0,0,8355.800000001182,8355.800000001182,8355.800000001182,8355.800000001182,8355.800000001182,0,8355.800000001182,8407.999999999447,8410.100000000966,0,31522,31522,
SW was awake,https://nonimportscript.surge.sh/network.json,resource,8599.400000002788,115.7999999995809,fetch,,8602.200000001176,0,0,8602.200000001176,8602.200000001176,8602.200000001176,8602.200000001176,8602.200000001176,0,8602.200000001176,8708.50000000064,8715.200000002369,0,31522,31522,
SW was stopped,https://nonimportscript.surge.sh/network.json,resource,8724.600000001374,98.20000000036089,fetch,,8728.000000002794,0,0,8728.000000002794,8728.000000002794,8728.000000002794,8728.000000002794,8728.000000002794,0,8728.000000002794,8817.699999999604,8822.800000001735,0,31522,31522,
SW was awake,https://nonimportscript.surge.sh/network.json,resource,8994.60000000181,110.79999999856227,fetch,,8995.999999999185,0,0,8995.999999999185,8995.999999999185,8995.999999999185,8995.999999999185,8995.999999999185,0,8995.999999999185,9099.000000001979,9105.400000000373,0,31522,31522,
SW was stopped,https://nonimportscript.surge.sh/network.json,resource,9115.0000000016,94.4999999992433,fetch,,9117.200000000594,0,0,9117.200000000594,9117.200000000594,9117.200000000594,9117.200000000594,9117.200000000594,0,9117.200000000594,9201.900000000023,9209.500000000844,0,31522,31522,
SW was awake,https://nonimportscript.surge.sh/network.json,resource,9416.199999999662,99.70000000248547,fetch,,9419.799999999668,0,0,9419.799999999668,9419.799999999668,9419.799999999668,9419.799999999668,9419.799999999668,0,9419.799999999668,9508.600000001024,9515.900000002148,0,31522,31522,
SW was stopped,https://nonimportscript.surge.sh/network.json,resource,9526.10000000277,108.79999999815482,fetch,,9528.300000001764,0,0,9528.300000001764,9528.300000001764,9528.300000001764,9528.300000001764,9528.300000001764,0,9528.300000001764,9629.60000000021,9634.900000000926,0,31522,31522,
SW was awake,https://nonimportscript.surge.sh/network.json,resource,9918.70000000199,95.79999999914435,fetch,,9920.099999999366,0,0,9920.099999999366,9920.099999999366,9920.099999999366,9920.099999999366,9920.099999999366,0,9920.099999999366,10009.900000000926,10014.500000001135,0,31522,31522,
SW was stopped,https://nonimportscript.surge.sh/network.json,resource,9918.70000000199,95.79999999914435,fetch,,9920.099999999366,0,0,9920.099999999366,9920.099999999366,9920.099999999366,9920.099999999366,9920.099999999366,0,9920.099999999366,10009.900000000926,10014.500000001135,0,31522,31522,
SW was awake,https://nonimportscript.surge.sh/network.json,resource,10187.700000002224,74.00000000052387,fetch,,10189.800000000105,0,0,10189.800000000105,10189.800000000105,10189.800000000105,10189.800000000105,10189.800000000105,0,10189.800000000105,10258.499999999913,10261.700000002747,0,31522,31522,
SW was stopped,https://nonimportscript.surge.sh/network.json,resource,10268.400000000838,85.69999999963329,fetch,,10270.300000000134,0,0,10270.400000001246,10270.400000001246,10270.400000001246,10270.400000001246,10270.400000001246,0,10270.400000001246,10351.000000002387,10354.100000000471,0,31522,31522,
SW was awake,https://nonimportscript.surge.sh/network.json,resource,10687.300000001414,69.70000000001164,fetch,,10688.700000002427,0,0,10688.700000002427,10688.700000002427,10688.700000002427,10688.700000002427,10688.700000002427,0,10688.700000002427,10754.60000000021,10757.000000001426,0,31522,31522,
SW was stopped,https://nonimportscript.surge.sh/network.json,resource,10687.300000001414,69.70000000001164,fetch,,10688.700000002427,0,0,10688.700000002427,10688.700000002427,10688.700000002427,10688.700000002427,10688.700000002427,0,10688.700000002427,10754.60000000021,10757.000000001426,0,31522,31522,
SW was awake,https://nonimportscript.surge.sh/network.json,resource,10903.300000001764,110.59999999997672,fetch,,10904.80000000025,0,0,10904.80000000025,10904.80000000025,10904.80000000025,10904.80000000025,10904.80000000025,0,10904.80000000025,11011.600000001636,11013.90000000174,0,31522,31522,
SW was stopped,https://nonimportscript.surge.sh/network.json,resource,11019.599999999627,99.30000000167638,fetch,,11021.199999999226,0,0,11021.199999999226,11021.199999999226,11021.199999999226,11021.199999999226,11021.199999999226,0,11021.199999999226,11116.099999999278,11118.900000001304,0,31522,31522,
SW was awake,https://nonimportscript.surge.sh/network.json,resource,11331.200000000536,80.39999999891734,fetch,,11334.000000002561,0,0,11334.000000002561,11334.000000002561,11334.000000002561,11334.000000002561,11334.000000002561,0,11334.000000002561,11406.399999999849,11411.599999999453,0,31522,31522,
SW was stopped,https://nonimportscript.surge.sh/network.json,resource,11419.49999999997,72.29999999981374,fetch,,11421.900000001187,0,0,11421.900000001187,11421.900000001187,11421.900000001187,11421.900000001187,11421.900000001187,0,11421.900000001187,11487.700000001496,11491.799999999785,0,31522,31522,
SW was awake,https://nonimportscript.surge.sh/network.json,resource,11674.999999999272,70.99999999991269,fetch,,11677.299999999377,0,0,11677.299999999377,11677.299999999377,11677.299999999377,11677.299999999377,11677.299999999377,0,11677.299999999377,11742.500000000291,11745.999999999185,0,31522,31522,
SW was stopped,https://nonimportscript.surge.sh/network.json,resource,11753.500000002532,84.39999999973224,fetch,,11755.90000000011,0,0,11755.90000000011,11755.90000000011,11755.90000000011,11755.90000000011,11755.90000000011,0,11755.90000000011,11831.400000002759,11837.900000002264,0,31522,31522,
SW was awake,https://nonimportscript.surge.sh/network.json,resource,12087.100000000646,75.60000000012224,fetch,,12089.599999999336,0,0,12089.599999999336,12089.599999999336,12089.599999999336,12089.599999999336,12089.599999999336,0,12089.599999999336,12157.200000001467,12162.700000000768,0,31522,31522,
SW was stopped,https://nonimportscript.surge.sh/network.json,resource,12170.500000000175,105.10000000067521,fetch,,12172.900000001391,0,0,12173.000000002503,12173.000000002503,12173.000000002503,12173.000000002503,12173.000000002503,0,12173.000000002503,12269.500000002154,12275.60000000085,0,31522,31522,
SW was awake,https://nonimportscript.surge.sh/network.json,resource,12473.60000000117,91.59999999974389,fetch,,12476.09999999986,0,0,12476.09999999986,12476.09999999986,12476.09999999986,12476.09999999986,12476.09999999986,0,12476.09999999986,12560.100000002421,12565.200000000914,0,31522,31522,
SW was stopped,https://nonimportscript.surge.sh/network.json,resource,12573.800000001938,71.79999999789288,fetch,,12575.89999999982,0,0,12575.89999999982,12575.89999999982,12575.89999999982,12575.89999999982,12575.89999999982,0,12575.89999999982,12640.800000001036,12645.599999999831,0,31522,31522,
SW was awake,https://nonimportscript.surge.sh/network.json,resource,12821.80000000153,55.400000001100125,fetch,,12823.300000000017,0,0,12823.300000000017,12823.300000000017,12823.300000000017,12823.300000000017,12823.300000000017,0,12823.300000000017,12874.500000001717,12877.200000002631,0,31522,31522,
SW was stopped,https://nonimportscript.surge.sh/network.json,resource,12883.100000002742,76.39999999810243,fetch,,12884.500000000116,0,0,12884.500000000116,12884.500000000116,12884.500000000116,12884.500000000116,12884.500000000116,0,12884.500000000116,12956.700000002456,12959.500000000844,0,31522,31522,
SW was awake,https://nonimportscript.surge.sh/network.json,resource,13133.700000002136,107.49999999825377,fetch,,13136.000000002241,0,0,13136.000000002241,13136.000000002241,13136.000000002241,13136.000000002241,13136.000000002241,0,13136.000000002241,13234.700000000885,13241.20000000039,0,31522,31522,
SW was stopped,https://nonimportscript.surge.sh/network.json,resource,13250.90000000273,84.5999999983178,fetch,,13254.100000001927,0,0,13254.100000001927,13254.100000001927,13254.100000001927,13254.100000001927,13254.100000001927,0,13254.100000001927,13331.500000000233,13335.500000001048,0,31522,31522,
SW was awake,https://nonimportscript.surge.sh/network.json,resource,13507.000000001426,87.40000000034343,fetch,,13509.099999999307,0,0,13509.099999999307,13509.099999999307,13509.099999999307,13509.099999999307,13509.099999999307,0,13509.099999999307,13590.700000000652,13594.40000000177,0,31522,31522,
SW was stopped,https://nonimportscript.surge.sh/network.json,resource,13602.200000001176,122.80000000100699,fetch,,13604.50000000128,0,0,13604.50000000128,13604.50000000128,13604.50000000128,13604.50000000128,13604.50000000128,0,13604.50000000128,13719.100000002072,13725.000000002183,0,31522,31522,
SW was awake,https://nonimportscript.surge.sh/network.json,resource,14042.00000000128,71.49999999819556,fetch,,14044.300000001385,0,0,14044.300000001385,14044.300000001385,14044.300000001385,14044.300000001385,14044.300000001385,0,14044.300000001385,14109.800000001997,14113.499999999476,0,31522,31522,
SW was stopped,https://nonimportscript.surge.sh/network.json,resource,14042.00000000128,71.49999999819556,fetch,,14044.300000001385,0,0,14044.300000001385,14044.300000001385,14044.300000001385,14044.300000001385,14044.300000001385,0,14044.300000001385,14109.800000001997,14113.499999999476,0,31522,31522,
SW was awake,https://nonimportscript.surge.sh/network.json,resource,14327.800000002753,79.99999999810825,fetch,,14330.300000001444,0,0,14330.300000001444,14330.300000001444,14330.300000001444,14330.300000001444,14330.300000001444,0,14330.300000001444,14402.600000001257,14407.800000000861,0,31522,31522,
SW was stopped,https://nonimportscript.surge.sh/network.json,resource,14418.600000000879,76.70000000143773,fetch,,14422.099999999773,0,0,14422.099999999773,14422.099999999773,14422.099999999773,14422.099999999773,14422.099999999773,0,14422.099999999773,14491.000000001804,14495.300000002317,0,31522,31522,
SW was awake,https://nonimportscript.surge.sh/network.json,resource,14648.90000000014,74.40000000133296,fetch,,14650.20000000004,0,0,14650.20000000004,14650.20000000004,14650.20000000004,14650.20000000004,14650.20000000004,0,14650.20000000004,14718.199999999342,14723.300000001473,0,31522,31522,
SW was stopped,https://nonimportscript.surge.sh/network.json,resource,14732.599999999366,109.5000000022992,fetch,,14735.400000001391,0,0,14735.400000001391,14735.400000001391,14735.400000001391,14735.400000001391,14735.400000001391,0,14735.400000001391,14836.100000000442,14842.100000001665,0,31522,31522,
SW was awake,https://nonimportscript.surge.sh/network.json,resource,15025.400000002264,125.59999999939464,fetch,,15028.09999999954,0,0,15028.09999999954,15028.09999999954,15028.09999999954,15028.09999999954,15028.09999999954,0,15028.09999999954,15145.100000001548,15151.000000001659,0,31522,31522,
SW was stopped,https://nonimportscript.surge.sh/network.json,resource,15162.000000000262,127.00000000040745,fetch,,15165.30000000057,0,0,15165.400000001682,15165.400000001682,15165.400000001682,15165.400000001682,15165.400000001682,0,15165.400000001682,15275.20000000004,15289.00000000067,0,31522,31522,
SW was awake,https://nonimportscript.surge.sh/network.json,resource,15494.300000002113,115.89999999705469,fetch,,15496.500000001106,0,0,15496.500000001106,15496.500000001106,15496.500000001106,15496.500000001106,15496.500000001106,0,15496.500000001106,15603.100000000268,15610.199999999168,0,31522,31522,
SW was stopped,https://nonimportscript.surge.sh/network.json,resource,15619.699999999284,78.80000000295695,fetch,,15622.400000000198,0,0,15622.400000000198,15622.400000000198,15622.400000000198,15622.400000000198,15622.400000000198,0,15622.400000000198,15695.10000000082,15698.500000002241,0,31522,31522,
SW was awake,https://nonimportscript.surge.sh/network.json,resource,15862.800000002608,77.29999999719439,fetch,,15865.200000000186,0,0,15865.200000000186,15865.200000000186,15865.200000000186,15865.200000000186,15865.200000000186,0,15865.200000000186,15936.600000000908,15940.099999999802,0,31522,31522,
SW was stopped,https://nonimportscript.surge.sh/network.json,resource,15947.599999999511,70.10000000082073,fetch,,15949.800000002142,0,0,15949.800000002142,15949.800000002142,15949.800000002142,15949.800000002142,15949.800000002142,0,15949.800000002142,16014.400000000023,16017.700000000332,0,31522,31522,
SW was awake,https://nonimportscript.surge.sh/network.json,resource,16189.800000000105,101.00000000238651,fetch,,16191.500000000815,0,0,16191.500000000815,16191.500000000815,16191.500000000815,16191.500000000815,16191.500000000815,0,16191.500000000815,16282.900000001973,16290.800000002491,0,31522,31522,
SW was stopped,https://nonimportscript.surge.sh/network.json,resource,16300.600000002305,84.99999999912689,fetch,,16304.20000000231,0,0,16304.20000000231,16304.20000000231,16304.20000000231,16304.20000000231,16304.20000000231,0,16304.20000000231,16379.60000000021,16385.600000001432,0,31522,31522,
SW was awake,https://nonimportscript.surge.sh/network.json,resource,16569.900000002235,72.89999999920838,fetch,,16572.59999999951,0,0,16572.59999999951,16572.59999999951,16572.59999999951,16572.59999999951,16572.59999999951,0,16572.59999999951,16638.699999999517,16642.800000001444,0,31522,31522,
SW was stopped,https://nonimportscript.surge.sh/network.json,resource,16651.200000000244,101.0999999998603,fetch,,16653.700000002573,0,0,16653.700000002573,16653.700000002573,16653.700000002573,16653.700000002573,16653.700000002573,0,16653.700000002573,16746.399999999994,16752.300000000105,0,31522,31522,
SW was awake,https://nonimportscript.surge.sh/network.json,resource,16935.499999999593,93.40000000156579,fetch,,16937.799999999697,0,0,16937.799999999697,16937.799999999697,16937.799999999697,16937.799999999697,16937.799999999697,0,16937.799999999697,17025.000000001455,17028.90000000116,0,31522,31522,
SW was stopped,https://nonimportscript.surge.sh/network.json,resource,17037.29999999996,89.50000000186265,fetch,,17039.40000000148,0,0,17039.40000000148,17039.40000000148,17039.40000000148,17039.40000000148,17039.40000000148,0,17039.40000000148,17120.100000000093,17126.800000001822,0,31522,31522,
SW was awake,https://nonimportscript.surge.sh/network.json,resource,17338.50000000166,96.09999999884167,fetch,,17341.800000001967,0,0,17341.800000001967,17341.800000001967,17341.800000001967,17341.800000001967,17341.800000001967,0,17341.800000001967,17428.500000001804,17434.6000000005,0,31522,31522,
SW was stopped,https://nonimportscript.surge.sh/network.json,resource,17445.50000000163,142.49999999810825,fetch,,17449.000000000524,0,0,17449.000000000524,17449.000000000524,17449.000000000524,17449.000000000524,17449.000000000524,0,17449.000000000524,17580.60000000114,17587.999999999738,0,31522,31522,
SW was awake,https://nonimportscript.surge.sh/network.json,resource,17830.000000001746,76.99999999749707,fetch,,17832.60000000155,0,0,17832.60000000155,17832.60000000155,17832.60000000155,17832.60000000155,17832.60000000155,0,17832.60000000155,17902.000000001863,17906.999999999243,0,31522,31522,
SW was stopped,https://nonimportscript.surge.sh/network.json,resource,17916.400000001886,98.20000000036089,fetch,,17919.79999999967,0,0,17919.79999999967,17919.79999999967,17919.79999999967,17919.79999999967,17919.79999999967,0,17919.79999999967,18011.500000000524,18014.600000002247,0,31522,31522,
SW was awake,https://nonimportscript.surge.sh/network.json,resource,18173.399999999674,62.40000000252621,fetch,,18175.500000001193,0,0,18175.500000001193,18175.500000001193,18175.500000001193,18175.500000001193,18175.500000001193,0,18175.500000001193,18232.599999999366,18235.8000000022,0,31522,31522,
SW was stopped,https://nonimportscript.surge.sh/network.json,resource,18241.70000000231,77.9999999977008,fetch,,18243.30000000191,0,0,18243.30000000191,18243.30000000191,18243.30000000191,18243.30000000191,18243.30000000191,0,18243.30000000191,18311.799999999494,18319.70000000001,0,31522,31522,
SW was awake,https://nonimportscript.surge.sh/network.json,resource,18578.79999999932,105.10000000067521,fetch,,18580.20000000033,0,0,18580.20000000033,18580.20000000033,18580.20000000033,18580.20000000033,18580.20000000033,0,18580.20000000033,18681.300000000192,18683.899999999994,0,31522,31522,
SW was stopped,https://nonimportscript.surge.sh/network.json,resource,18578.79999999932,105.10000000067521,fetch,,18580.20000000033,0,0,18580.20000000033,18580.20000000033,18580.20000000033,18580.20000000033,18580.20000000033,0,18580.20000000033,18681.300000000192,18683.899999999994,0,31522,31522,
SW was awake,https://nonimportscript.surge.sh/network.json,resource,18836.50000000125,56.000000000494765,fetch,,18837.900000002264,0,0,18837.900000002264,18837.900000002264,18837.900000002264,18837.900000002264,18837.900000002264,0,18837.900000002264,18890.10000000053,18892.500000001746,0,31522,31522,
SW was stopped,https://nonimportscript.surge.sh/network.json,resource,18899.79999999923,91.90000000307919,fetch,,18901.300000001356,0,0,18901.300000001356,18901.300000001356,18901.300000001356,18901.300000001356,18901.300000001356,0,18901.300000001356,18987.700000001496,18991.70000000231,0,31522,31522,
SW was awake,https://nonimportscript.surge.sh/network.json,resource,19165.000000000873,63.79999999990105,fetch,,19167.100000002392,0,0,19167.100000002392,19167.100000002392,19167.100000002392,19167.100000002392,19167.100000002392,0,19167.100000002392,19225.70000000269,19228.800000000774,0,31522,31522,
SW was stopped,https://nonimportscript.surge.sh/network.json,resource,19236.19999999937,99.20000000056461,fetch,,19238.000000001193,0,0,19238.000000001193,19238.000000001193,19238.000000001193,19238.000000001193,19238.000000001193,0,19238.000000001193,19326.30000000063,19335.399999999936,0,31522,31522,
SW was awake,https://nonimportscript.surge.sh/network.json,resource,19528.000000002066,81.89999999740394,fetch,,19531.39999999985,0,0,19531.39999999985,19531.39999999985,19531.39999999985,19531.39999999985,19531.39999999985,0,19531.39999999985,19603.99999999936,19609.89999999947,0,31522,31522,
SW was stopped,https://nonimportscript.surge.sh/network.json,resource,19620.600000002014,97.59999999732827,fetch,,19624.700000000303,0,0,19624.700000000303,19624.700000000303,19624.700000000303,19624.700000000303,19624.700000000303,0,19624.700000000303,19712.100000000646,19718.199999999342,0,31522,31522,
SW was awake,https://nonimportscript.surge.sh/network.json,resource,19882.700000001932,65.99999999889405,fetch,,19884.400000002643,0,0,19884.400000002643,19884.400000002643,19884.400000002643,19884.400000002643,19884.400000002643,0,19884.400000002643,19945.800000001327,19948.700000000827,0,31522,31522,
SW was stopped,https://nonimportscript.surge.sh/network.json,resource,19956.300000001647,116.39999999897555,fetch,,19957.900000001246,0,0,19957.900000001246,19957.900000001246,19957.900000001246,19957.900000001246,19957.900000001246,0,19957.900000001246,20066.600000001927,20072.700000000623,0,31522,31522,
SW was awake,https://nonimportscript.surge.sh/network.json,resource,20257.700000001932,93.7999999987369,fetch,,20259.799999999814,0,0,20259.900000000926,20259.900000000926,20259.900000000926,20259.900000000926,20259.900000000926,0,20259.900000000926,20346.400000002177,20351.50000000067,0,31522,31522,
SW was stopped,https://nonimportscript.surge.sh/network.json,resource,20358.899999999267,75.50000000264845,fetch,,20361.19999999937,0,0,20361.19999999937,20361.19999999937,20361.19999999937,20361.19999999937,20361.19999999937,0,20361.19999999937,20429.500000002008,20434.400000001915,0,31522,31522,
SW was awake,https://nonimportscript.surge.sh/network.json,resource,2583.699999999226,102.69999999945867,fetch,,2586.199999997916,0,0,2586.199999997916,2586.199999997916,2586.199999997916,2586.199999997916,2586.199999997916,0,2586.199999997916,2681.0999999979686,2686.3999999986845,0,31522,31522,
SW was stopped,https://nonimportscript.surge.sh/network.json,resource,2698.899999999412,160.19999999844003,fetch,,2701.7999999989115,0,0,2701.7999999989115,2701.7999999989115,2701.7999999989115,2701.7999999989115,2701.7999999989115,0,2701.7999999989115,2853.899999998248,2859.099999997852,0,31522,31522,
SW was awake,https://nonimportscript.surge.sh/network.json,resource,3113.3999999983644,109.40000000118744,fetch,,3116.3999999989755,0,0,3116.3999999989755,3116.3999999989755,3116.3999999989755,3116.3999999989755,3116.3999999989755,0,3116.3999999989755,3219.199999999546,3222.799999999552,0,31522,31522,
SW was stopped,https://nonimportscript.surge.sh/network.json,resource,3230.4999999978463,89.80000000155997,fetch,,3233.0000000001746,0,0,3233.0000000001746,3233.0000000001746,3233.0000000001746,3233.0000000001746,3233.0000000001746,0,3233.0000000001746,3315.599999998085,3320.2999999994063,0,31522,31522,
